genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.299			LSU ribosomal protein L21p	LSU ribosomal protein L21p	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, bacterial
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.302			UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Antibiotic targets in cell wall biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.302			UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)	Cellular Processes	Cell Cycle, Cell Division and Death		Bacterial cell division related cluster 2
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.304			Phospholipid ABC transporter-binding protein MlaB	Phospholipid ABC transporter-binding protein MlaB	Membrane Transport	Membrane Transport	ABC transporters	Maintenance of outer membrane lipid asymmetry
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.305			Phospholipid ABC transporter shuttle protein MlaC	Phospholipid ABC transporter shuttle protein MlaC	Membrane Transport	Membrane Transport	ABC transporters	Maintenance of outer membrane lipid asymmetry
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.306			Phospholipid ABC transporter substrate-binding protein MlaD	Phospholipid ABC transporter substrate-binding protein MlaD	Membrane Transport	Membrane Transport	ABC transporters	Maintenance of outer membrane lipid asymmetry
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.307			Phospholipid ABC transporter permease protein MlaE	Phospholipid ABC transporter permease protein MlaE	Membrane Transport	Membrane Transport	ABC transporters	Maintenance of outer membrane lipid asymmetry
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.308			Phospholipid ABC transporter ATP-binding protein MlaF	Phospholipid ABC transporter ATP-binding protein MlaF	Membrane Transport	Membrane Transport	ABC transporters	Maintenance of outer membrane lipid asymmetry
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.310			D-arabinose 5-phosphate isomerase (EC 5.3.1.13)	D-arabinose-5-phosphate isomerase (EC 5.3.1.13)	Cell Envelope	Cell Envelope, Capsule and Slime layer	Gram-Negative (Diderm) cell wall components	KDO2-Lipid A biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.310			D-arabinose 5-phosphate isomerase (EC 5.3.1.13)	D-arabinose-5-phosphate isomerase (EC 5.3.1.13)	Cellular Processes	Cell Cycle, Cell Division and Death	Stationary phase, Dormancy, Persistence	Ribosomal hibernation related cluster
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.311			3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (EC 3.1.3.45)	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (EC 3.1.3.45)	Cell Envelope	Cell Envelope, Capsule and Slime layer	Gram-Negative (Diderm) cell wall components	KDO2-Lipid A biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.311			3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (EC 3.1.3.45)	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (EC 3.1.3.45)	Cellular Processes	Cell Cycle, Cell Division and Death	Stationary phase, Dormancy, Persistence	Ribosomal hibernation related cluster
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.312			Lipopolysaccharide export system protein LptC	Lipopolysaccharide export system protein LptC	Membrane Transport	Membrane Transport		Lipopolysaccharide transporter LptABC
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.312			Lipopolysaccharide export system protein LptC	Lipopolysaccharide export system protein LptC	Membrane Transport	Membrane Transport		Lpt lipopolysaccharide transport system
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.312			Lipopolysaccharide export system protein LptC	Lipopolysaccharide export system protein LptC	Cellular Processes	Cell Cycle, Cell Division and Death	Stationary phase, Dormancy, Persistence	Ribosomal hibernation related cluster
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.313			Lipopolysaccharide export system protein LptA	Lipopolysaccharide export system protein LptA	Cell Envelope	Cell Envelope, Capsule and Slime layer	Gram-Negative (Diderm) cell wall components	KDO2-Lipid A biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.313			Lipopolysaccharide export system protein LptA	Lipopolysaccharide export system protein LptA	Membrane Transport	Membrane Transport		Lipopolysaccharide transporter LptABC
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.313			Lipopolysaccharide export system protein LptA	Lipopolysaccharide export system protein LptA	Membrane Transport	Membrane Transport		Lpt lipopolysaccharide transport system
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.313			Lipopolysaccharide export system protein LptA	Lipopolysaccharide export system protein LptA	Cellular Processes	Cell Cycle, Cell Division and Death	Stationary phase, Dormancy, Persistence	Ribosomal hibernation related cluster
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.314			Lipopolysaccharide ABC transporter, ATP-binding protein LptB	Lipopolysaccharide ABC transporter, ATP-binding protein LptB	Cell Envelope	Cell Envelope, Capsule and Slime layer	Gram-Negative (Diderm) cell wall components	KDO2-Lipid A biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.314			Lipopolysaccharide ABC transporter, ATP-binding protein LptB	Lipopolysaccharide ABC transporter, ATP-binding protein LptB	Membrane Transport	Membrane Transport		Lipopolysaccharide transporter LptABC
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.314			Lipopolysaccharide ABC transporter, ATP-binding protein LptB	Lipopolysaccharide ABC transporter, ATP-binding protein LptB	Membrane Transport	Membrane Transport		Lpt lipopolysaccharide transport system
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.314			Lipopolysaccharide ABC transporter, ATP-binding protein LptB	Lipopolysaccharide ABC transporter, ATP-binding protein LptB	Cellular Processes	Cell Cycle, Cell Division and Death	Stationary phase, Dormancy, Persistence	Ribosomal hibernation related cluster
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.315			RNA polymerase sigma-54 factor RpoN	RNA polymerase sigma-54 factor RpoN	Cellular Processes	Cell Cycle, Cell Division and Death	Stationary phase, Dormancy, Persistence	Ribosomal hibernation related cluster
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.316			Ribosome hibernation promoting factor Hpf	Ribosome hibernation promoting factor Hpf	Cellular Processes	Cell Cycle, Cell Division and Death	Stationary phase, Dormancy, Persistence	Ribosomal hibernation related cluster
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.316			Ribosome hibernation promoting factor Hpf	Ribosome hibernation promoting factor Hpf	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome activity modulation
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.317			PTS IIA-like nitrogen-regulatory protein PtsN	PTS IIA-like nitrogen-regulatory protein PtsN	Cellular Processes	Cell Cycle, Cell Division and Death	Stationary phase, Dormancy, Persistence	Ribosomal hibernation related cluster
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.318			RNase adapter protein RapZ	RNase adapter protein RapZ	Cellular Processes	Cell Cycle, Cell Division and Death	Stationary phase, Dormancy, Persistence	Ribosomal hibernation related cluster
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.319			Phosphocarrier protein, nitrogen regulation associated	Phosphocarrier protein, nitrogen regulation associated	Cellular Processes	Cell Cycle, Cell Division and Death	Stationary phase, Dormancy, Persistence	Ribosomal hibernation related cluster
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.328			N-acetylmannosamine kinase (EC 2.7.1.60)	N-acetylmannosamine kinase (EC 2.7.1.60)	Metabolism	Carbohydrates	"Amino sugars and nucleotide sugars "	N-acetylneuraminate utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.329			N-acetylmannosamine-6-phosphate 2-epimerase (EC 5.1.3.9)	N-acetylmannosamine-6-phosphate 2-epimerase (EC 5.1.3.9)	Metabolism	Carbohydrates	"Amino sugars and nucleotide sugars "	N-acetylneuraminate utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.330			Sialic acid transporter (permease) NanT	Sialic acid transporter (permease) NanT	Metabolism	Carbohydrates	"Amino sugars and nucleotide sugars "	N-acetylneuraminate utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.331			N-acetylneuraminate lyase (EC 4.1.3.3)	N-acetylneuraminate lyase (EC 4.1.3.3)	Metabolism	Carbohydrates	"Amino sugars and nucleotide sugars "	N-acetylneuraminate utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.332			Transcriptional regulator NanR	Transcriptional regulator NanR	Metabolism	Carbohydrates	"Amino sugars and nucleotide sugars "	N-acetylneuraminate utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.335			SSU ribosomal protein S9p (S16e)	SSU ribosomal protein S9p (S16e)	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosomal proteins, single-copy
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.336			LSU ribosomal protein L13p (L13Ae)	LSU ribosomal protein L13p (L13Ae)	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosomal proteins, single-copy
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.336			LSU ribosomal protein L13p (L13Ae)	LSU ribosomal protein L13p (L13Ae)	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, bacterial
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.341			Malate dehydrogenase (EC 1.1.1.37)	Malate dehydrogenase (EC 1.1.1.37)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Glyoxylate bypass
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.341			Malate dehydrogenase (EC 1.1.1.37)	Malate dehydrogenase (EC 1.1.1.37)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	TCA Cycle
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.342			Arginine pathway regulatory protein ArgR, repressor of arg regulon	Arginine pathway regulatory protein ArgR, repressor of arg regulon	Metabolism	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Arginine succinyltransferase pathway
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.344			Barstar, ribonuclease (Barnase) inhibitor	Barstar, ribonuclease (Barnase) inhibitor	Cellular Processes	Cell Cycle, Cell Division and Death	Programmed Cell Death and Toxin-antitoxin Systems	Barnase-barstar complex
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.345			AaeAB efflux system for hydroxylated, aromatic carboxylic acids, inner membrane subunit AaeB	AaeAB efflux system for hydroxylated, aromatic carboxylic acids, inner membrane subunit AaeB	Membrane Transport	Membrane Transport		AaeAB efflux system for hydroxylated, aromatic carboxylic acids
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.346			AaeAB efflux system for hydroxylated, aromatic carboxylic acids, membrane fusion component AaeA	AaeAB efflux system for hydroxylated, aromatic carboxylic acids, membrane fusion component AaeA	Membrane Transport	Membrane Transport		AaeAB efflux system for hydroxylated, aromatic carboxylic acids
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.347			AaeX protein, function unknown	AaeX protein, function unknown	Membrane Transport	Membrane Transport		AaeAB efflux system for hydroxylated, aromatic carboxylic acids
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.348			LysR family transcriptional regulator AaeR	LysR family transcriptional regulator AaeR	Membrane Transport	Membrane Transport		AaeAB efflux system for hydroxylated, aromatic carboxylic acids
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.349			TldD protein, part of TldE/TldD proteolytic complex	TldD protein, part of TldE/TldD proteolytic complex	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein degradation	Putative TldE-TldD proteolytic complex
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.351			Ribonuclease G	Ribonuclease G	RNA Processing	RNA Processing	RNA processing and modification	RNA processing and degradation, bacterial
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.352			Septum formation protein Maf	Septum formation protein Maf	Cellular Processes	Cell Cycle, Cell Division and Death		Bacterial cell division related cluster 2
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.357			Acryloyl-CoA reductase AcuI/YhdH (EC 1.3.1.84)	Acryloyl-CoA reductase AcuI/YhdH (EC 1.3.1.84)	Metabolism	Sulfur Metabolism		Bacterial pathways for dimethylsulfoniopropionate and acrylate catabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.357			Acryloyl-CoA reductase AcuI/YhdH (EC 1.3.1.84)	Acryloyl-CoA reductase AcuI/YhdH (EC 1.3.1.84)	Energy	Respiration		Quinone oxidoreductase family
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.359			Biotin carboxyl carrier protein of acetyl-CoA carboxylase	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	Metabolism	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty Acid Biosynthesis FASII
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.360			Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14)	Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin synthesis & utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.360			Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14)	Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14)	Metabolism	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty Acid Biosynthesis FASII
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.373			Ribosomal protein L11 methyltransferase	Ribosomal protein L11 methyltransferase	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response: Heat/cold shock	Heat shock dnaK gene cluster extended
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.379			Multidrug efflux system AcrEF-TolC, membrane fusion component AcrE	Multidrug efflux system AcrEF-TolC, membrane fusion component AcrE	Membrane Transport	Membrane Transport	Multidrug efflux systems	Tripartite multidrug efflux systems (of RND type) AcrAB-TolC and related transporters
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.380			Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)	Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)	Membrane Transport	Membrane Transport	Multidrug efflux systems	Tripartite multidrug efflux systems (of RND type) AcrAB-TolC and related transporters
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.393			Porphobilinogen synthase (EC 4.2.1.24)	Porphobilinogen synthase (EC 4.2.1.24)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Heme Biosynthesis: protoporphyrin-, coproporphyrin- and siroheme-dependent pathways
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.393			Porphobilinogen synthase (EC 4.2.1.24)	Porphobilinogen synthase (EC 4.2.1.24)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Tetrapyrroles	Metal chelatases
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.402			D-alanine--D-alanine ligase (EC 6.3.2.4)	D-alanine--D-alanine ligase (EC 6.3.2.4)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Antibiotic targets in cell wall biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.407			Diguanylate cyclase (EC 2.7.7.65) => DgcC	Diguanylate cyclase (EC 2.7.7.65) => DgcC	Regulation And Cell Signaling	Regulation and Cell signaling		Cyclic Di-GMP Turnover Proteins
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.408			Pyrroline-5-carboxylate reductase (EC 1.5.1.2)	Pyrroline-5-carboxylate reductase (EC 1.5.1.2)	Metabolism	Amino Acids and Derivatives	Proline and 4-hydroxyproline	A Hypothetical Protein Related to Proline Metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.408			Pyrroline-5-carboxylate reductase (EC 1.5.1.2)	Pyrroline-5-carboxylate reductase (EC 1.5.1.2)	Metabolism	Amino Acids and Derivatives	Proline and 4-hydroxyproline	Proline Synthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.408			Pyrroline-5-carboxylate reductase (EC 1.5.1.2)	Pyrroline-5-carboxylate reductase (EC 1.5.1.2)	Metabolism	Amino Acids and Derivatives	Proline and 4-hydroxyproline	Proline biosynthesis (for review)
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.409			Protein YaiI	Protein YaiI		Clustering-based subsystems		Shikimate kinase SK3 cluster
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.410			Shikimate kinase III (EC 2.7.1.71)	Shikimate kinase III (EC 2.7.1.71)	Metabolism	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate Synthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.410			Shikimate kinase III (EC 2.7.1.71)	Shikimate kinase III (EC 2.7.1.71)		Clustering-based subsystems		Shikimate kinase SK3 cluster
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.411			Protein YaiA	Protein YaiA		Clustering-based subsystems		Shikimate kinase SK3 cluster
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.412			AroM protein	AroM protein		Clustering-based subsystems		Shikimate kinase SK3 cluster
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.413			Cytoplasmic protein YaiE	Pyrimidine/purine nucleoside phosphorylase PpnP		Clustering-based subsystems		Shikimate kinase SK3 cluster
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.415			Protein YkiA	Protein YkiA		Clustering-based subsystems		Shikimate kinase SK3 cluster
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.416			DNA recombination-dependent growth factor RdgC	DNA recombination-dependent growth factor RdgC		Clustering-based subsystems		Shikimate kinase SK3 cluster
