genome_id	genome_name	accession	annotation	feature_type	seed_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	go	ec	pathway
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_183			203896	204684	+	789	lpxA	UDP-N-acetylglucosamine acetyltransferase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_184			204684	205832	+	1149	lpxB	tetraacyldisaccharide-1-P synthase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_185			205829	206425	+	597	rnhB	ribonuclease HII, degrades RNA of DNA-RNA hybrids				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_186			206462	209944	+	3483	dnaE	DNA polymerase III alpha subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_187			209957	210916	+	960	accA	acetyl-CoA carboxylase, carboxytransferase, alpha subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_188			211015	213156	+	2142	ldcC	lysine decarboxylase 2, constitutive				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_189			213213	213602	+	390	yaeR	putative lyase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_190			213667	214965	+	1299	tilS	tRNA(Ile)-lysidine synthetase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_191			215014	215268	-	255	rof	modulator of Rho-dependent transcription termination				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_192			215261	215461	-	201	yaeP	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_193			215627	216172	+	546	yaeQ	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_194			216169	216591	+	423	arfB	alternative stalled-ribosome rescue factor B; peptidyl-tRNA hydrolase, ribosome-attached				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_195			216605	217315	+	711	nlpE	lipoprotein involved with copper homeostasis and adhesion				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_196			217515	218339	-	825	yaeF	putative lipoprotein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_197			218393	220111	-	1719	proS	prolyl-tRNA synthetase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_198			220223	220930	-	708	tsaA	tRNA-Thr(GGU) m(6)t(6)A37 methyltransferase, SAM-dependent				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_199			220927	221331	-	405	rcsF	putative outer membrane protein, signal				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_200			221449	222264	-	816	metQ	DL-methionine transporter subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_201			222304	222957	-	654	metI	DL-methionine transporter subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_202			222950	223981	-	1032	metN	DL-methionine transporter subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_203			224169	224744	+	576	gmhB	D,D-heptose 1,7-bisphosphate phosphatase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_212			230503	231306	+	804	dkgB	2,5-diketo-D-gluconate reductase B				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_211			231303	232217	-	915	yafC	putative DNA-binding transcriptional regulator				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_213			232458	233258	+	801	yafD	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_214			233262	233885	+	624	yafE	putative S-adenosyl-L-methionine-dependent methyltransferase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_215			233933	235291	-	1359	mltD	putative membrane-bound lytic murein transglycosylase D				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_216			235363	236118	-	756	gloB	hydroxyacylglutathione hydrolase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_218			236152	236874	+	723	yafS	putative S-adenosyl-L-methionine-dependent methyltransferase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_217			236871	237338	-	468	rnhA	ribonuclease HI, degrades RNA of DNA-RNA hybrids				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_219			237403	238134	+	732	dnaQ	DNA polymerase III epsilon subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_221			238671	239456	+	786	yafT	lipoprotein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_4611			239593	240072	-	480	ykfM	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_223			240755	241525	-	771	yafV	putative C-N hydrolase family amidase, NAD(P)-binding				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_224			241679	242152	+	474	ivy	inhibitor of c-type lysozyme, periplasmic				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_225			242195	244639	-	2445	fadE	acyl coenzyme A dehydrogenase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_226			244879	245457	+	579	gmhA	D-sedoheptulose 7-phosphate isomerase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_228			245663	246430	+	768	yafJ	putative amidotransfease				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_227			246401	247141	-	741	yafK	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_229			247297	247575	-	279	yafQ	translation inhibitor toxin of toxin-antitoxin pair YafQ/DinJ				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_230			247578	247838	-	261	dinJ	antitoxin of YafQ-DinJ toxin-antitoxin system				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_231			248048	248797	+	750	yafL	putative lipoprotein and C40 family peptidase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_232			248973	249470	+	498	rayT	RAYT REP element-mobilizing transposase; TnpA(REP)				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_235			252234	253289	+	1056	dinB	DNA polymerase IV				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_236			253341	253634	+	294	yafN	antitoxin of the YafO-YafN toxin-antitoxin system				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_237			253637	254035	+	399	yafO	mRNA interferase toxin of the YafO-YafN toxin-antitoxin system				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_238			254045	254497	+	453	yafP	putative acyltransferase with acyl-CoA N-acyltransferase domain				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_241			255595	257052	-	1458	pepD	aminoacyl-histidine dipeptidase (peptidase D)				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_242			257313	257771	+	459	gpt	guanine-hypoxanthine phosphoribosyltransferase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_243			257863	259107	+	1245	frsA	fermentation-respiration switch protein; PTS Enzyme IIA(Glc)-binding protein; pNP-butyrate esterase activity				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_244			259165	259566	+	402	crl	sigma factor-binding protein, stimulates RNA polymerase holoenzyme formation				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_245			259605	260660	-	1056	phoE	outer membrane phosphoporin protein E				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_246			260948	262051	+	1104	proB	gamma-glutamate kinase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_247			262063	263316	+	1254	proA	gamma-glutamylphosphate reductase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_249			263888	264229	-	342	ykfI	CP4-6 prophage; toxin of the YkfI-YafW toxin-antitoxin system				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_250			264250	264567	-	318	yafW	CP4-6 prophage; antitoxin of the YkfI-YafW toxin-antitoxin system				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_251			264586	264807	-	222	ykfH	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_252			264816	265292	-	477	ykfG	CP4-6 prophage; predicted DNA repair protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_253			265308	265766	-	459	yafX	CP4-6 prophage; putative protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_254			265864	266103	-	240	ykfF	CP4-6 prophage; putative protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_255			266180	266647	-	468	ykfB	CP4-6 prophage; putative protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_256			266670	267113	-	444	yafY	lipoprotein, inner membrane; overproduction stimulates degP expression; CP4-6 prophage				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_258			267744	268565	-	822	yafZ	CP4-6 prophage; conserved protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_259			268657	269520	-	864	ykfA	CP4-6 prophage; predicted GTP-binding protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_260			269849	270742	-	894	perR	CP4-6 prophage; predicted DNA-binding transcriptional regulator				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_262			271163	272314	+	1152	insI1	IS30 transposase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_265			274661	275677	-	1017	insH1	IS5 transposase and trans-activator				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_266			275885	277288	+	1404	mmuP	CP4-6 prophage; predicted S-methylmethionine transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_267			277275	278207	+	933	mmuM	CP4-6 prophage; S-methylmethionine:homocysteine methyltransferase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_268			278316	279362	-	1047	afuC	CP4-6 prophage; predicted ferric transporter subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_270			279738	280241	-	504	insB1	IS1 transposase B				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_4569			280160	280435	-	276	insA	IS1 repressor TnpA				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_273			281389	282543	-	1155	yagA	CP4-6 prophage; predicted DNA-binding transcriptional regulator				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_274			282838	283746	+	909	yagE	2-keto-3-deoxy gluconate (KDG) aldolase; CP4-6 prophage				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_275			283761	285728	+	1968	yagF	CP4-6 prophage; predicted dehydratase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_276			285955	287337	+	1383	yagG	CP4-6 prophage; predicted sugar transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_277			287349	288959	+	1611	yagH	CP4-6 prophage; predicted xylosidase/arabinosidase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_278			288964	289722	-	759	yagI	CP4-6 prophage; predicted DNA-binding transcriptional regulator				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_279			289861	290865	-	1005	argF	ornithine carbamoyltransferase 2, chain F; CP4-6 prophage				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_281			291209	291712	-	504	insB1	IS1 transposase B				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_4605			291631	291906	-	276	insA	IS1 repressor TnpA				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_283			292882	293508	-	627	yagK	CP4-6 prophage; conserved protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_284			293780	294478	-	699	yagL	CP4-6 prophage; DNA-binding protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_285			294505	295359	-	855	yagM	CP4-6 prophage; putative protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_4526			295699	296139	-	441	yagN	CP4-6 prophage; putative protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_287			296256	297656	-	1401	intF	CP4-6 prophage; predicted phage integrase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_290			298330	299286	-	957	paoD	moco insertion factor for PaoABC aldehyde oxidoreductase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_291			299296	301494	-	2199	paoC	PaoABC aldehyde oxidoreductase, Moco-containing subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_292			301491	302447	-	957	paoB	PaoABC aldehyde oxidoreductase, FAD-containing subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_293			302444	303133	-	690	paoA	PaoABC aldehyde oxidoreductase, 2Fe-2S subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_295			303551	304165	+	615	yagU	inner membrane protein, DUF1440 family				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_4530			304413	304742	-	330	ykgJ	UPF0153 cysteine cluster protein, function unknown				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_296			305055	305765	-	711	ecpE	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_297			305734	307377	-	1644	ecpD	putative receptor				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_298			307367	309892	-	2526	ecpC	putative aromatic compound dioxygenase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_299			309918	310586	-	669	ecpB	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_300			310644	311231	-	588	ecpA	cryptic Mat fimbrillin gene				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_301			311306	311896	-	591	ecpR	putative regulator				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_4557			312672	312899	+	228	ykgL	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_302			312934	313074	-	141	ykgO	RpmJ-like protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_303			313074	313337	-	264	ykgM	50S ribosomal protein L31 type B; alternative L31 utilized during zinc limitation				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_4620			313701	313802	-	102	ykgR	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_305			315851	316150	+	300	insE1	IS3 transposase A				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_307			316147	317013	+	867	insF1	IS3 transposase B				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_308			318286	318879	-	594	ykgB	inner membrane protein, DUF417 family				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_309			318891	319127	-	237	ykgI	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_311			319236	321899	-	2664	rclA					
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_310			319437	320645	+	1209		transposase DDE domain protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_312			322125	322979	+	855	ykgD	putative DNA-binding transcriptional regulator				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_314			323506	324225	+	720	ykgE	putative oxidoreductase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_315			324236	325663	+	1428	ykgF	putative electron transport protein with ferridoxin-like domai				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_316			325656	326351	+	696	ykgG	putative transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_317			326594	327262	-	669	ykgH	putative inner membrane protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_318			327475	329145	-	1671	betA	choline dehydrogenase, a flavoprotein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_319			329159	330631	-	1473	betB	betaine aldehyde dehydrogenase, NAD-dependent				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_320			330645	331232	-	588	betI	DNA-binding transcriptional repressor				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_321			331361	333394	+	2034	betT	choline transporter of high affinity				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_322			334269	335357	+	1089	yahA	c-di-GMP-specific phosphodiesterase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_323			335399	336331	-	933	yahB	putative DNA-bindng transcriptional regulator				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_324			336423	336920	-	498	yahC	putative inner membrane protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_325			337178	337783	+	606	yahD	ankyrin repeat protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_326			337823	338686	+	864	yahE	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_327			338676	340223	+	1548	yahF	putative acyl-CoA synthetase with NAD(P)-binding domain and succinyl-CoA synthetase domain				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_328			340223	341641	+	1419	yahG	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_330			342063	343013	+	951	yahI	carbamate kinase-like protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_331			343023	344405	+	1383	yahJ	putative deaminase with metallo-dependent hydrolase domain				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_332			344782	345831	+	1050	yahK	putative oxidoreductase, Zn-dependent and NAD(P)-binding				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_333			346074	346889	+	816	yahL	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_4626			347302	347547	+	246	yahM	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_336			347564	348235	-	672	yahN	amino acid exporter for proline, lysine, glutamate, homoserine				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_337			348382	348657	+	276	yahO	periplasmic protein, function unknown, YhcN family				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_338			348755	350341	-	1587	prpR	propionate catabolism operon regulatory protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_340			350580	351470	+	891	prpB	2-methylisocitrate lyase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_341			351910	353079	+	1170	prpC	2-methylcitrate synthase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_342			353113	354564	+	1452	prpD	2-methylcitrate dehydratase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_343			354604	356490	+	1887	prpE	propionate--CoA ligase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_344			356820	358079	+	1260	codB	cytosine transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_345			358069	359352	+	1284	codA	cytosine/isoguanine deaminase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_346			359689	360588	-	900	cynR	transcriptional activator of cyn operon; autorepressor				
